userID;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
Lior Kuyer;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0
Lior Leiba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Lior Lukov;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lior Meister;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0
Lior Rokach;0;low;0;0;0;0;low;0;0;0;0;low;avg;avg;low;avg;low;0;avg;avg;hi
Lior Seeman;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0
Lior Shani;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;avg
Lior Sidi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Lior Talker;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0
Lior Wolf;0;low;0;low;0;avg;low;avg;low;0;avg;low;0;avg;avg;avg;avg;hi;avg;low;hi
Lior Yariv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Liora Braunstain;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0
Liran Goshen;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liran Katzir 0001;0;0;0;0;0;0;0;0;0;0;0;low;avg;avg;0;0;0;low;0;0;0
Liran Szlak;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;0;0;0
Liron Ben Kimon;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Liron Cohen 0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;avg;0;avg
Liron I. Allerhand;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Liron Sade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Liron Samama;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0
Liron Yatziv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0
Liron Zighelnic;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0
Lisa Abele;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0
Lisa Amini;0;0;0;low;0;0;avg;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Lisa Ann Osadciw;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0
Lisa Anne Hendricks;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;low;low;0;0
Lisa Ballesteros;0;0;low;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lisa Cingiser DiPippo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0
Lisa Fong;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lisa Friedland;0;0;0;low;0;0;0;avg;low;0;0;0;0;avg;low;0;0;0;0;0;0
Lisa Gandy;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0
Lisa Gerhardt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;0;0
Lisa Guttentag;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lisa Harris;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;0;0;0;0;0;0
Lisa Hellerstein;0;0;0;0;0;avg;low;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Lisa Huang;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Lisa Kim;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Lisa Krombholz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Lisa Le Vie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Lisa Lee;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;0;low
Lisa M. Brown;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;low;0;0;0;0;0
Lisa M. Gandy;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0
Lisa M. Koch;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Lisa Meeden;0;low;0;0;0;low;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0
Lisa Posch;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0
Lisa Rey;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Lisa Ruan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Lisa Singh;0;0;0;0;0;low;0;low;low;0;low;0;avg;avg;avg;low;low;0;low;low;0
Lisa Tan;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0
Lisa Tang;0;0;0;0;0;0;0;0;low;0;low;0;0;0;0;0;0;0;0;0;0
Lisa Torrey;0;0;0;0;0;avg;avg;low;low;0;0;0;0;0;low;0;avg;0;0;0;0
Lisa Veiber;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Lisa Wagner;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;0;0;0;0;0
Lisa Wainer;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lisa Wymore;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0
Lisa Zhang;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;low;low
Lisbeth Duncan;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lise Getoor;0;avg;0;avg;low;avg;hi;hi;avg;hi;hi;hi;low;hi;hi;hi;low;hi;hi;avg;low
Lisette Espin Noboa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;avg;low;0;0
Lisette Espín-Noboa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Lisette García-Moya;0;0;0;0;0;0;0;0;0;0;0;low;low;0;0;0;0;0;0;0;0
Lisha Chen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Lisha Hu;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;low;0;0;0;0;0
Lisi Chen;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;0;low;low;avg;avg;avg;hi
Lital Kuchy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Liu Jiang;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0
Liu Leqi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Liu Li;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Liu Liu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;0;hi
Liu Liu 0005;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0
Liu Liu 0008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Liu Liu 0009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Liu Liu 0014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Liu Ning;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0
Liu Ren;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;avg
Liu Shuyong;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0
Liu Tang;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Liu Wang;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Liu Wenyin;0;low;low;avg;0;0;low;0;low;0;0;0;low;0;0;0;0;0;0;0;0
Liu Yang;0;0;0;0;0;0;low;0;0;low;0;0;avg;0;0;avg;0;low;avg;low;avg
Liu Yang 0001;0;0;0;0;0;0;low;low;low;0;0;0;0;low;0;0;0;0;0;0;0
Liu Yang 0005;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;avg;0;avg;low;hi;avg;avg
Liu Zheng;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0
Liuba Shrira;0;0;0;0;0;low;0;0;low;0;0;0;0;0;0;0;0;0;low;0;low
Liudmila Elagina;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0
Liudmila Ostroumova;0;0;0;0;0;0;0;0;0;0;0;0;avg;avg;low;0;0;0;0;0;0
Liudmila Ostroumova Prokhorenkova;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;low;0;0;avg;0
Liudmila Prokhorenkova;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg
Liudmila Ulanova;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;avg;avg;low;0;0;0
Liva Ralaivola;0;0;0;0;0;0;avg;0;0;avg;0;avg;low;0;0;0;0;0;0;0;low
Livia Polanyi;0;0;0;0;0;0;0;0;0;0;low;low;0;0;0;0;0;0;0;0;0
Livia Predoiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;low
Livio Bioglio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;0;0;0
Livio Robaldo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;0;0;0;0;0
Liviu Iftode;0;0;0;0;0;0;0;0;0;0;0;low;0;low;0;0;0;0;0;0;0
Liviu Panait;0;0;0;low;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liya Ding;0;0;0;0;0;0;0;0;0;0;low;low;0;0;0;0;0;0;0;0;0
Liya Fan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Liya Ji;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Liz Aranguren Pachano;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0
Liz Black;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liz Grumbach;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0
Liz O'Sullivan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Liz Sonenberg;0;0;0;0;0;0;0;low;0;0;0;low;0;0;low;low;low;0;0;0;low
Ljiljana Brankovic;0;0;0;0;0;0;0;0;0;0;low;0;low;0;0;0;0;0;0;0;0
Ljiljana Stojanovic;0;0;0;low;0;0;avg;0;0;low;0;0;0;0;0;0;0;0;0;0;0
Lloyd Allison;0;0;low;0;0;0;0;0;0;low;0;0;0;low;low;0;0;0;0;0;0
Lloyd Rutledge;0;low;0;low;low;low;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lloyd Stoolman;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0
Lloyd Williams;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0
Lluis Garcia Pueyo;0;0;0;0;0;0;0;0;0;low;avg;low;low;low;avg;0;low;avg;0;0;low
Lluis Gomez-Bigorda;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0
Lo An Phan-Vogtmann;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0
Lo Ka Kan;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lo Pang-Yun Ting;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Loc Do;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;low;0;0
Loc Huynh;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Loc Truong;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Lodewijk Brand;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Loes Crielaard;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Logan Engstrom;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;low;avg
Logan Giorda;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0
Logan Lebanoff;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Logan Niehaus;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0
Logan Straatemeier;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0
Logan T. Ward;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Loi Lei Lai;0;0;0;0;0;0;0;0;0;0;0;0;low;avg;0;low;low;0;0;low;0
Lois M. L. Delcambre;0;low;0;0;low;0;low;low;avg;0;0;0;low;0;0;0;low;0;0;0;0
Loizos Michael;0;0;0;0;0;0;0;0;0;low;0;low;0;low;0;low;low;0;0;0;0
Lolita Petit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0
Long Bai;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Long Bao;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Long Chen;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;low;0;0;0;low;0
Long Chen 0005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0
Long Chen 0007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;low;low;low
Long Chen 0008;0;0;0;0;0;0;0;0;0;0;0;0;low;low;0;0;low;low;0;low;0
Long Chen 0016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;low;0;avg
Long Chen 0024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Long Cheng 0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0
Long Cheng 0005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Long Guo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;0;avg;avg;low;0
Long H. Vu;0;0;0;0;0;low;0;low;0;0;0;0;0;0;0;avg;0;low;0;0;0
Long He;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg
Long Hoang Nguyen 0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Long J. Lu;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0
Long Jiang;0;0;0;0;0;0;0;low;0;0;0;avg;low;0;0;0;0;0;0;0;0
Long Jin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;avg
Long Lan;0;0;0;0;0;0;0;0;0;0;0;0;avg;0;0;0;low;0;0;0;low
Long Li;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0
Long Ma;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0
Long Mai;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;low;low;avg;0;low;avg
Long Mathias Yan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Long Nguyen;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;low;0;0;0
Long Q. Tran;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0
Long Qian;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;low;0;0;0;0
Long Qin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Long Qiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;0;0
Long Quan;low;avg;0;0;0;low;avg;low;avg;0;low;avg;avg;0;low;0;0;0;avg;avg;low
Long Sha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg
Long Song;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0
Long T. Le;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0
Long Tran;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0
Long Tran-Thanh;0;0;0;0;0;0;0;0;0;0;low;0;low;avg;0;avg;low;avg;avg;hi;hi
Long Wang;0;0;0;0;0;0;0;0;low;0;0;0;0;0;low;0;0;0;0;low;0
Long Wang 0002;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0
Long Wei;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;low;low
Long Xia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;low;low;low;hi
Long Xiang;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Long Xu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0
Long Yang;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;low;low
Long Yang 0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;0;0
Long Ying;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Long Yuan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;low;low
Long Zhang;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;hi;0
Long Zhao;0;0;0;0;0;0;0;0;0;0;0;0;avg;0;low;0;0;0;0;0;0
Long Zhao 0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;low;low;low
Long Zhou;0;0;0;0;0;0;0;0;0;0;avg;0;avg;0;0;0;0;0;0;low;low
Long Zhu;0;0;0;0;0;0;0;0;avg;low;avg;0;0;0;0;0;0;0;0;0;0
Long-Yun Hui;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0
Longin Jan Latecki;low;0;0;low;low;avg;low;avg;0;avg;0;avg;low;0;low;low;low;hi;0;low;0
Lora Aroyo;0;0;0;0;low;low;low;0;low;0;0;0;0;avg;low;0;low;0;avg;avg;0
Lora Dimitrova;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0
Lora Weiss;0;0;0;0;0;0;0;0;0;0;0;avg;0;low;0;0;0;0;0;0;0
Loredana Afanasiev;0;0;0;0;0;0;low;0;low;low;0;0;0;0;0;0;0;0;0;0;0
Loredana Cerrato;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0
Loren G. Terveen;low;0;0;0;0;0;low;low;0;0;0;0;0;0;low;0;0;0;0;0;0
Lorena Esposito;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0
Lorena Etcheverry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0
Lorenz Bühmann;0;0;0;0;0;0;0;0;0;0;0;0;low;low;0;0;0;0;low;0;0
Lorenz K. Müller;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Lorenz Linhardt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Lorenza Saitta;low;low;0;low;low;avg;0;low;0;0;low;0;0;low;0;0;0;0;0;0;0
Lorenza Tiberio;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0
Lorenzo Albano;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0
Lorenzo Alvisi;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;0;0;0
Lorenzo Baraldi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;low;avg;avg;low
Lorenzo Bertoni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Lorenzo Bisi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg
Lorenzo Blanco;0;0;0;0;0;0;0;0;low;0;low;low;0;low;0;0;0;0;0;0;0
Lorenzo Bossi;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0
Lorenzo Brusci;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Lorenzo Bruzzone;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Lorenzo Cavallaro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0
Lorenzo Cerrone;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Lorenzo Ciampiconi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Lorenzo Croissant;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Lorenzo De Stefani;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;avg;0;0;0
Lorenzo Dell'Arciprete;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0
Lorenzo Gabrielli;0;0;0;0;0;0;0;0;0;0;0;0;low;0;low;0;0;0;0;0;0
Lorenzo Gatti;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0
Lorenzo Genta;0;0;0;0;0;0;0;0;0;0;0;0;low;low;low;0;0;low;0;0;0
Lorenzo Gomez;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0
Lorenzo Leonini;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0
Lorenzo Lepore;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0
Lorenzo Lupo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Lorenzo Luzi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Lorenzo Madeddu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Lorenzo Malandri;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;low
Lorenzo Natale;0;0;0;0;0;0;0;0;0;0;low;0;0;low;0;low;0;0;0;0;0
Lorenzo Orecchia;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;low;low;0;0
Lorenzo Pellegrini;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Lorenzo Perini;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg
Lorenzo Porzi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;avg;low;low
Lorenzo Riano;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0
Lorenzo Rosasco;0;0;0;0;0;0;0;low;0;0;avg;0;0;low;0;avg;avg;0;0;0;avg
Lorenzo Saule;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Lorenzo Seidenari;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;0;low;0;0;0;0;avg
Lorenzo Severini;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;0
Lorenzo Sorgi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0
Lorenzo Stella;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Lorenzo Sutton;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0
Lorenzo Torresani;0;low;0;0;0;0;0;0;0;avg;low;0;low;avg;0;low;avg;avg;avg;low;avg
Lorenzo von Ritter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0
Loreto Bravo;0;0;0;low;low;0;low;low;avg;0;0;0;0;0;0;0;0;0;0;0;0
Loretta Auvil;0;0;0;0;low;0;0;low;0;0;0;0;0;0;0;low;0;0;0;0;0
Loretta Guarino Reid;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0
Loretta London;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0
Lori Schindel Martin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0
Lori Vinciguerra;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0
Lorik Dumani;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;avg
Loris Bazzani;0;0;0;0;0;0;0;0;0;0;low;low;low;low;low;0;low;0;0;0;0
Loris Bozzato;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Loris D'Antoni;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;low;0;0;0
Loris Grether;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Loris Nanni;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0
Loris Penserini;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lorna Gibson;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lorna Kane;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lorna M. Campbell;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0
Lorraine Goeuriot;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;0;avg;0;0;low;avg
Lorraine McGinty;0;0;0;avg;0;avg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lorraine McNerney;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0
Lorri Hambuchen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0
Lorrie Faith Cranor;0;0;0;0;0;0;0;low;0;0;0;0;0;low;0;0;0;0;0;0;low
Lory Al Moakar;0;0;0;0;0;0;0;0;0;0;low;low;low;0;0;0;0;0;0;0;0
Lotfi Lakhal;avg;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;low;0;0
Lothar Hermes;0;low;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lothar Hotz;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0
Lothar Richter;0;0;0;0;low;0;0;0;avg;0;0;0;0;0;0;0;0;0;0;0;0
Lothar Thiele;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg
Lotte Belice Baltussen;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0
Lotte Bransen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;low
Lou Boves;0;0;0;0;0;0;0;low;low;0;0;low;0;0;0;0;0;0;0;0;0
Lou Scheffer;0;0;0;0;0;0;0;0;0;0;low;low;0;0;0;0;0;0;0;0;0
Louai Alarabi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;low;0;0;0;0;0
Louai Maghrabi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;0;0;0
Louay Abdelgawad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
